"Observation.ID","Observation.Date","Year","Sex","ObsAge","z.Age","ALS","z.ALS","Repro.Stat","Associates","anon_id"
2529,"1991-09-22",1991,"MALE",3977,-0.613714819013203,12081,0.342194197342184,"Not Calf",5,"ID1187"
2529,"1991-09-22",1991,"FEMALE",11282,1.2520322180521,12707,0.503429622736175,"Not Calf",5,"ID1721"
2530,"1991-09-22",1991,"MALE",1081,-1.3533730557471,13390,0.679346229036648,"Calf",6,"ID0324"
2530,"1991-09-22",1991,"FEMALE",11282,1.2520322180521,11362,0.15700526625867,"Not Calf",6,"ID0344"
2530,"1991-09-22",1991,"FEMALE",11282,1.2520322180521,12686,0.498020766612735,"Not Calf",6,"ID0772"
2530,"1991-09-22",1991,"FEMALE",5746,-0.161900101892255,14428,0.946698260280998,"Not Calf",6,"ID1172"
2530,"1991-09-22",1991,"MALE",524,-1.49563467103052,1257,-2.44568478742549,"Calf",6,"ID1395"
2531,"1991-09-22",1991,"MALE",11282,1.2520322180521,14247,0.900079071788486,"Not Calf",3,"ID0186"
2531,"1991-09-22",1991,"MALE",9456,0.785659310498203,14631,0.998983869474257,"Not Calf",3,"ID0749"
2531,"1991-09-22",1991,"FEMALE",5408,-0.24822761709117,15283,1.16691597387822,"Not Calf",3,"ID1368"
2531,"1991-09-22",1991,"MALE",6899,0.13258399581292,15364,1.18777870464006,"Not Calf",3,"ID1420"
2533,"1991-09-23",1991,"MALE",1082,-1.3531176488974,13390,0.679346229036648,"Calf",1,"ID0324"
2533,"1991-09-23",1991,"FEMALE",11283,1.25228762490181,11362,0.15700526625867,"Not Calf",1,"ID0344"
2534,"1991-09-23",1991,"FEMALE",2517,-0.986608819576564,4485,-1.61426633187947,"Not Calf",1,"ID1922"
2535,"1991-09-23",1991,"FEMALE",4709,-0.426757005032121,10494,-0.0665607868435417,"Not Calf",4,"ID0858"
2535,"1991-09-23",1991,"FEMALE",4290,-0.533772475056812,11304,0.142066520774882,"Not Calf",4,"ID0884"
2535,"1991-09-23",1991,"MALE",326,-1.54620522727131,6544,-1.08394086720499,"Calf",4,"ID0888"
2535,"1991-09-23",1991,"FEMALE",4344,-0.519980505172961,14225,0.894412651087739,"Not Calf",4,"ID1638"
2535,"1991-09-23",1991,"FEMALE",3248,-0.799906412445183,5044,-1.47028773316503,"Not Calf",4,"ID1936"
2536,"1991-09-24",1991,"MALE",3979,-0.613204005313801,12356,0.413024456101525,"Not Calf",4,"ID0054"
2536,"1991-09-24",1991,"MALE",4710,-0.42650159818242,17040,1.61945693620609,"Not Calf",4,"ID0385"
2536,"1991-09-24",1991,"FEMALE",4291,-0.533517068207111,11304,0.142066520774882,"Not Calf",4,"ID0884"
2536,"1991-09-24",1991,"FEMALE",2518,-0.986353412726863,14890,1.06569309499669,"Calf",4,"ID0989"
2536,"1991-09-24",1991,"FEMALE",2518,-0.986353412726863,3608,-1.84015046617745,"Not Calf",4,"ID1614"
2537,"1991-09-24",1991,"FEMALE",11284,1.25254303175151,12707,0.503429622736175,"Not Calf",0,"ID1721"
2538,"1991-09-24",1991,"MALE",11284,1.25254303175151,14247,0.900079071788486,"Not Calf",5,"ID0186"
2538,"1991-09-24",1991,"MALE",9458,0.786170124197605,14631,0.998983869474257,"Not Calf",5,"ID0749"
2538,"1991-09-24",1991,"MALE",7267,0.226573716502863,12747,0.513732205828443,"Not Calf",5,"ID1023"
2538,"1991-09-24",1991,"MALE",5075,-0.33327809804158,11581,0.213411908688836,"Not Calf",5,"ID1331"
2538,"1991-09-24",1991,"FEMALE",5410,-0.247716803391768,15283,1.16691597387822,"Not Calf",5,"ID1368"
2538,"1991-09-24",1991,"MALE",6901,0.133094809512322,15364,1.18777870464006,"Not Calf",5,"ID1420"
2539,"1991-09-24",1991,"FEMALE",4710,-0.42650159818242,10494,-0.0665607868435417,"Not Calf",1,"ID0858"
2539,"1991-09-24",1991,"MALE",327,-1.54594982042161,6544,-1.08394086720499,"Calf",1,"ID0888"
2540,"1991-09-27",1991,"MALE",5809,-0.145809470361096,9010,-0.448786619566678,"Not Calf",0,"ID0430"
2541,"1991-09-27",1991,"FEMALE",11287,1.25330925230061,12707,0.503429622736175,"Not Calf",0,"ID1721"
2542,"1991-09-27",1991,"FEMALE",2521,-0.98558719217776,14890,1.06569309499669,"Calf",0,"ID0989"
2543,"1991-09-27",1991,"FEMALE",4348,-0.518958877774158,14225,0.894412651087739,"Not Calf",0,"ID1638"
2544,"1991-09-27",1991,"MALE",1086,-1.3520960214986,13390,0.679346229036648,"Calf",2,"ID0324"
2544,"1991-09-27",1991,"FEMALE",11287,1.25330925230061,11362,0.15700526625867,"Not Calf",2,"ID0344"
2544,"1991-09-27",1991,"MALE",4713,-0.425735377633317,17040,1.61945693620609,"Not Calf",2,"ID0385"
2546,"1991-09-27",1991,"FEMALE",4713,-0.425735377633317,10494,-0.0665607868435417,"Not Calf",1,"ID0858"
2546,"1991-09-27",1991,"MALE",330,-1.5451835998725,6544,-1.08394086720499,"Calf",1,"ID0888"
2548,"1991-09-28",1991,"FEMALE",6905,0.134116436911125,19253,2.1894473457858,"Not Calf",1,"ID0232"
2549,"1991-09-28",1991,"FEMALE",8732,0.600744751314728,12918,0.557775748547888,"Not Calf",2,"ID1776"
2549,"1991-09-28",1991,"MALE",362,-1.53701058068207,12729,0.509096043436922,"Calf",2,"ID1787"
2549,"1991-09-28",1991,"FEMALE",3253,-0.798629378196678,5044,-1.47028773316503,"Not Calf",2,"ID1936"
2550,"1991-09-28",1991,"FEMALE",2522,-0.985331785328059,14890,1.06569309499669,"Calf",1,"ID0989"
2550,"1991-09-28",1991,"FEMALE",2522,-0.985331785328059,4485,-1.61426633187947,"Not Calf",1,"ID1922"
2551,"1991-09-28",1991,"MALE",5810,-0.145554063511395,18208,1.92029236250031,"Not Calf",8,"ID0129"
2551,"1991-09-28",1991,"FEMALE",9462,0.787191751596408,12814,0.530989032507992,"Not Calf",8,"ID0771"
2552,"1991-09-28",1991,"FEMALE",8001,0.414042344183347,12235,0.381859142247415,"Not Calf",13,"ID0022"
2552,"1991-09-28",1991,"MALE",8732,0.600744751314728,14480,0.960091618300946,"Not Calf",13,"ID0075"
2552,"1991-09-28",1991,"MALE",9097,0.693968251455568,14829,1.04998165578098,"Not Calf",13,"ID0136"
2552,"1991-09-28",1991,"MALE",9097,0.693968251455568,14597,0.990226673845829,"Not Calf",13,"ID0220"
2552,"1991-09-28",1991,"FEMALE",9462,0.787191751596408,15659,1.26376025494554,"Not Calf",13,"ID1078"
2552,"1991-09-28",1991,"MALE",3983,-0.612182377914998,16385,1.4507521380702,"Not Calf",13,"ID1155"
2552,"1991-09-28",1991,"FEMALE",7636,0.320818844042507,11609,0.220623716853424,"Not Calf",13,"ID1176"
2552,"1991-09-28",1991,"MALE",4349,-0.518703470924457,12675,0.495187556262361,"Not Calf",13,"ID1349"
2552,"1991-09-28",1991,"FEMALE",9097,0.693968251455568,13801,0.7852052703097,"Not Calf",13,"ID1359"
2552,"1991-09-28",1991,"MALE",1078,-1.35413927629621,10234,-0.133527576943282,"Calf",13,"ID1388"
2552,"1991-09-28",1991,"MALE",3983,-0.612182377914998,16381,1.44972187976097,"Not Calf",13,"ID1438"
2552,"1991-09-28",1991,"MALE",2888,-0.891852878337518,9053,-0.43771134274249,"Not Calf",13,"ID1549"
2553,"1991-09-29",1991,"FEMALE",4715,-0.425224563933916,10494,-0.0665607868435417,"Not Calf",5,"ID0858"
2553,"1991-09-29",1991,"FEMALE",4296,-0.532240033958606,11304,0.142066520774882,"Not Calf",5,"ID0884"
2553,"1991-09-29",1991,"MALE",332,-1.5446727861731,6544,-1.08394086720499,"Calf",5,"ID0888"
2553,"1991-09-29",1991,"FEMALE",2523,-0.985076378478358,14890,1.06569309499669,"Calf",5,"ID0989"
2553,"1991-09-29",1991,"FEMALE",4350,-0.518448064074756,14225,0.894412651087739,"Not Calf",5,"ID1638"
2554,"1991-09-29",1991,"FEMALE",6906,0.134371843760826,9219,-0.394955622909578,"Not Calf",1,"ID1920"
2555,"1991-09-29",1991,"FEMALE",11289,1.25382006600001,12686,0.498020766612735,"Not Calf",5,"ID0772"
2555,"1991-09-29",1991,"FEMALE",5753,-0.160112253944348,14428,0.946698260280998,"Not Calf",5,"ID1172"
2556,"1991-09-29",1991,"MALE",11289,1.25382006600001,14247,0.900079071788486,"Not Calf",5,"ID0186"
2556,"1991-09-29",1991,"MALE",9463,0.787447158446109,14631,0.998983869474257,"Not Calf",5,"ID0749"
2556,"1991-09-29",1991,"MALE",7272,0.227850750751367,12747,0.513732205828443,"Not Calf",5,"ID1023"
2556,"1991-09-29",1991,"MALE",5080,-0.332001063793075,11581,0.213411908688836,"Not Calf",5,"ID1331"
2556,"1991-09-29",1991,"FEMALE",5415,-0.246439769143263,15283,1.16691597387822,"Not Calf",5,"ID1368"
2556,"1991-09-29",1991,"MALE",6906,0.134371843760826,15364,1.18777870464006,"Not Calf",5,"ID1420"
2557,"1991-09-29",1991,"FEMALE",7637,0.321074250892208,17932,1.84920453916366,"Not Calf",5,"ID0145"
2557,"1991-09-29",1991,"FEMALE",6176,-0.052075156520854,15331,1.17927907358894,"Not Calf",5,"ID0486"
2557,"1991-09-29",1991,"FEMALE",9098,0.694223658305269,10144,-0.156708388900885,"Not Calf",5,"ID1273"
2557,"1991-09-29",1991,"FEMALE",3254,-0.798373971346977,5044,-1.47028773316503,"Not Calf",5,"ID1936"
2558,"1991-09-29",1991,"FEMALE",9828,0.880670658586949,13430,0.689648812128916,"Not Calf",0,"ID1769"
2559,"1991-09-29",1991,"FEMALE",11289,1.25382006600001,12707,0.503429622736175,"Not Calf",1,"ID1721"
2560,"1991-09-29",1991,"FEMALE",697,-1.45144928603226,9347,-0.361987357014321,"Calf",1,"ID1277"
2560,"1991-09-29",1991,"FEMALE",8367,0.507521251173888,12339,0.408645858287311,"Not Calf",1,"ID1616"
2561,"1991-09-30",1991,"FEMALE",6907,0.134627250610527,11842,0.280636263365884,"Not Calf",6,"ID0541"
2561,"1991-09-30",1991,"FEMALE",9464,0.78770256529581,15659,1.26376025494554,"Not Calf",6,"ID1078"
2561,"1991-09-30",1991,"FEMALE",1,-1.62921245342411,12397,0.4235846037711,"Newborn",6,"ID1110"
2561,"1991-09-30",1991,"FEMALE",698,-1.45119387918256,9347,-0.361987357014321,"Calf",6,"ID1277"
2561,"1991-09-30",1991,"FEMALE",2524,-0.984820971628658,3608,-1.84015046617745,"Not Calf",6,"ID1614"
2561,"1991-09-30",1991,"FEMALE",8368,0.507776658023589,12339,0.408645858287311,"Not Calf",6,"ID1616"
2561,"1991-09-30",1991,"FEMALE",2524,-0.984820971628658,4485,-1.61426633187947,"Not Calf",6,"ID1922"
2562,"1991-10-01",1991,"FEMALE",4717,-0.424713750234514,10494,-0.0665607868435417,"Not Calf",1,"ID0858"
2562,"1991-10-01",1991,"MALE",334,-1.5441619724737,6544,-1.08394086720499,"Calf",1,"ID0888"
2563,"1991-10-01",1991,"FEMALE",4298,-0.531729220259204,11304,0.142066520774882,"Not Calf",3,"ID0884"
2563,"1991-10-01",1991,"FEMALE",4352,-0.517937250375354,14225,0.894412651087739,"Not Calf",3,"ID1638"
2564,"1991-10-01",1991,"MALE",1090,-1.35107439409979,13390,0.679346229036648,"Calf",3,"ID0324"
2564,"1991-10-01",1991,"FEMALE",11291,1.25433087969941,11362,0.15700526625867,"Not Calf",3,"ID0344"
2564,"1991-10-01",1991,"FEMALE",699,-1.45093847233286,9347,-0.361987357014321,"Calf",3,"ID1277"
2564,"1991-10-01",1991,"FEMALE",8369,0.50803206487329,12339,0.408645858287311,"Not Calf",3,"ID1616"
2566,"1991-10-01",1991,"FEMALE",6908,0.134882657460228,9219,-0.394955622909578,"Not Calf",0,"ID1920"
2567,"1991-10-01",1991,"FEMALE",9465,0.787957972145511,15659,1.26376025494554,"Not Calf",6,"ID1078"
2567,"1991-10-01",1991,"FEMALE",2,-1.62895704657441,12397,0.4235846037711,"Newborn",6,"ID1110"
2567,"1991-10-01",1991,"FEMALE",9100,0.694734472004671,10144,-0.156708388900885,"Not Calf",6,"ID1273"
2569,"1991-10-01",1991,"MALE",9100,0.694734472004671,14829,1.04998165578098,"Not Calf",2,"ID0136"
2569,"1991-10-01",1991,"FEMALE",1430,-1.26423606520148,13538,0.717465786478039,"Calf",2,"ID0995"
2569,"1991-10-01",1991,"FEMALE",7274,0.228361564450769,15584,1.24444291164754,"Not Calf",2,"ID1744"
2572,"1991-10-01",1991,"FEMALE",11291,1.25433087969941,12686,0.498020766612735,"Not Calf",1,"ID0772"
2573,"1991-10-01",1991,"FEMALE",2525,-0.984565564778957,4485,-1.61426633187947,"Not Calf",8,"ID1922"
2574,"1991-10-02",1991,"FEMALE",11292,1.25458628654911,12686,0.498020766612735,"Not Calf",1,"ID0772"
2575,"1991-10-02",1991,"FEMALE",5756,-0.159346033395245,14428,0.946698260280998,"Not Calf",3,"ID1172"
2575,"1991-10-02",1991,"MALE",534,-1.49308060253351,1257,-2.44568478742549,"Calf",3,"ID1395"
2575,"1991-10-02",1991,"MALE",1005,-1.37278397632437,13327,0.663119660666326,"Calf",3,"ID1576"
2575,"1991-10-02",1991,"FEMALE",8736,0.601766378713532,9008,-0.449301748721291,"Not Calf",3,"ID1929"
2576,"1991-10-02",1991,"MALE",1091,-1.35081898725009,13390,0.679346229036648,"Calf",1,"ID0324"
2576,"1991-10-02",1991,"FEMALE",11292,1.25458628654911,11362,0.15700526625867,"Not Calf",1,"ID0344"
2577,"1991-10-02",1991,"FEMALE",9466,0.788213378995212,15659,1.26376025494554,"Not Calf",1,"ID1078"
2577,"1991-10-02",1991,"FEMALE",3,-1.62870163972471,12397,0.4235846037711,"Newborn",1,"ID1110"
2578,"1991-10-02",1991,"FEMALE",4718,-0.424458343384813,10494,-0.0665607868435417,"Not Calf",1,"ID0858"
2578,"1991-10-02",1991,"MALE",335,-1.543906565624,6544,-1.08394086720499,"Calf",1,"ID0888"
2581,"1991-10-02",1991,"MALE",7275,0.22861697130047,15349,1.18391523598046,"Not Calf",2,"ID0399"
2581,"1991-10-02",1991,"MALE",3987,-0.611160750516194,12282,0.39396467738083,"Not Calf",2,"ID1766"
2582,"1991-10-02",1991,"MALE",5083,-0.331234843243973,13157,0.619333682524188,"Not Calf",7,"ID0322"
2582,"1991-10-02",1991,"MALE",6909,0.135138064309929,15315,1.17515804035204,"Not Calf",7,"ID0862"
2582,"1991-10-02",1991,"FEMALE",8736,0.601766378713532,14134,0.870974274552829,"Not Calf",7,"ID1140"
2582,"1991-10-02",1991,"MALE",6179,-0.0513089359717512,14243,0.899048813479259,"Not Calf",7,"ID1772"
2584,"1991-10-02",1991,"MALE",6909,0.135138064309929,14809,1.04483036423485,"Not Calf",6,"ID0078"
2585,"1991-10-02",1991,"FEMALE",1431,-1.26398065835178,13760,0.774645122640125,"Calf",4,"ID0619"
2585,"1991-10-02",1991,"FEMALE",9101,0.694989878854372,10144,-0.156708388900885,"Not Calf",4,"ID1273"
2585,"1991-10-02",1991,"FEMALE",9101,0.694989878854372,13801,0.7852052703097,"Not Calf",4,"ID1359"
2585,"1991-10-02",1991,"MALE",1082,-1.3531176488974,10234,-0.133527576943282,"Calf",4,"ID1388"
2586,"1991-10-03",1991,"FEMALE",5757,-0.159090626545545,14428,0.946698260280998,"Not Calf",2,"ID1172"
2586,"1991-10-03",1991,"MALE",535,-1.49282519568381,1257,-2.44568478742549,"Calf",2,"ID1395"
2588,"1991-10-04",1991,"MALE",1093,-1.35030817355069,13390,0.679346229036648,"Calf",3,"ID0324"
2588,"1991-10-04",1991,"FEMALE",4720,-0.423947529685411,10494,-0.0665607868435417,"Not Calf",3,"ID0858"
2588,"1991-10-04",1991,"MALE",337,-1.5433957519246,6544,-1.08394086720499,"Calf",3,"ID0888"
2588,"1991-10-04",1991,"FEMALE",2528,-0.983799344229854,3608,-1.84015046617745,"Not Calf",3,"ID1614"
2589,"1991-10-04",1991,"FEMALE",9468,0.788724192694614,15659,1.26376025494554,"Not Calf",2,"ID1078"
2589,"1991-10-04",1991,"FEMALE",5,-1.62819082602531,12397,0.4235846037711,"Newborn",2,"ID1110"
2589,"1991-10-04",1991,"FEMALE",2528,-0.983799344229854,4485,-1.61426633187947,"Not Calf",2,"ID1922"
2591,"1991-10-08",1991,"MALE",1097,-1.34928654615189,13390,0.679346229036648,"Calf",1,"ID0324"
2591,"1991-10-08",1991,"FEMALE",11298,1.25611872764732,11362,0.15700526625867,"Not Calf",1,"ID0344"
2592,"1991-10-08",1991,"FEMALE",4724,-0.422925902286607,10494,-0.0665607868435417,"Not Calf",4,"ID0858"
2592,"1991-10-08",1991,"MALE",341,-1.54237412452579,6544,-1.08394086720499,"Calf",4,"ID0888"
2592,"1991-10-08",1991,"FEMALE",5762,-0.15781359229704,14428,0.946698260280998,"Not Calf",4,"ID1172"
2592,"1991-10-08",1991,"MALE",540,-1.49154816143531,1257,-2.44568478742549,"Calf",4,"ID1395"
2592,"1991-10-08",1991,"FEMALE",2532,-0.98277771683105,4485,-1.61426633187947,"Not Calf",4,"ID1922"
2593,"1991-10-08",1991,"FEMALE",9472,0.789745820093418,15659,1.26376025494554,"Not Calf",1,"ID1078"
2593,"1991-10-08",1991,"FEMALE",9,-1.6271691986265,12397,0.4235846037711,"Newborn",1,"ID1110"
2594,"1991-10-08",1991,"FEMALE",6915,0.136670505408135,11842,0.280636263365884,"Not Calf",5,"ID0541"
2594,"1991-10-08",1991,"FEMALE",315,-1.54901470261802,6032,-1.21581393078602,"Calf",5,"ID0722"
2594,"1991-10-08",1991,"FEMALE",9472,0.789745820093418,12814,0.530989032507992,"Not Calf",5,"ID0771"
2594,"1991-10-08",1991,"FEMALE",706,-1.44915062438495,9347,-0.361987357014321,"Calf",5,"ID1277"
2594,"1991-10-08",1991,"FEMALE",2532,-0.98277771683105,3608,-1.84015046617745,"Not Calf",5,"ID1614"
2594,"1991-10-08",1991,"FEMALE",8376,0.509819912821196,12339,0.408645858287311,"Not Calf",5,"ID1616"
2595,"1991-10-09",1991,"FEMALE",4725,-0.422670495436906,10494,-0.0665607868435417,"Not Calf",1,"ID0858"
2595,"1991-10-09",1991,"MALE",342,-1.54211871767609,6544,-1.08394086720499,"Calf",1,"ID0888"
2596,"1991-10-09",1991,"MALE",11299,1.25637413449702,14247,0.900079071788486,"Not Calf",3,"ID0186"
2596,"1991-10-09",1991,"MALE",9473,0.790001226943119,14631,0.998983869474257,"Not Calf",3,"ID0749"
2596,"1991-10-09",1991,"FEMALE",5425,-0.243885700646254,15283,1.16691597387822,"Not Calf",3,"ID1368"
2596,"1991-10-09",1991,"MALE",6916,0.136925912257836,15364,1.18777870464006,"Not Calf",3,"ID1420"
2597,"1991-10-09",1991,"FEMALE",7282,0.230404819248377,9567,-0.305323150006848,"Not Calf",4,"ID0403"
2597,"1991-10-09",1991,"MALE",1438,-1.26219281040387,2378,-2.15695489626468,"Calf",4,"ID0415"
2597,"1991-10-09",1991,"MALE",4725,-0.422670495436906,14826,1.04920896204906,"Not Calf",4,"ID0601"
2597,"1991-10-09",1991,"MALE",7282,0.230404819248377,12747,0.513732205828443,"Not Calf",4,"ID1023"
2597,"1991-10-09",1991,"MALE",5090,-0.329446995296066,11581,0.213411908688836,"Not Calf",4,"ID1331"
2598,"1991-10-09",1991,"MALE",8377,0.510075319670897,11913,0.298923348354659,"Not Calf",4,"ID1607"
2598,"1991-10-09",1991,"MALE",6916,0.136925912257836,7950,-0.721805071511775,"Not Calf",4,"ID1837"
2599,"1991-10-09",1991,"FEMALE",6186,-0.0495210880238447,15331,1.17927907358894,"Not Calf",1,"ID0486"
2599,"1991-10-09",1991,"FEMALE",8743,0.603554226661438,12918,0.557775748547888,"Not Calf",1,"ID1776"
2599,"1991-10-09",1991,"MALE",373,-1.53420110533536,12729,0.509096043436922,"Calf",1,"ID1787"
2600,"1991-10-09",1991,"FEMALE",4306,-0.529685965461597,11304,0.142066520774882,"Not Calf",1,"ID0884"
2600,"1991-10-09",1991,"FEMALE",4360,-0.515893995577746,14225,0.894412651087739,"Not Calf",1,"ID1638"
2602,"1991-10-09",1991,"FEMALE",707,-1.44889521753525,9347,-0.361987357014321,"Calf",2,"ID1277"
2602,"1991-10-09",1991,"FEMALE",2533,-0.982522309981349,3608,-1.84015046617745,"Not Calf",2,"ID1614"
2602,"1991-10-09",1991,"FEMALE",8377,0.510075319670897,12339,0.408645858287311,"Not Calf",2,"ID1616"
2603,"1991-10-09",1991,"MALE",8012,0.416851819530057,12428,0.431569105667607,"Not Calf",7,"ID0128"
2603,"1991-10-09",1991,"MALE",9473,0.790001226943119,12784,0.523262095188791,"Not Calf",7,"ID0178"
2603,"1991-10-09",1991,"FEMALE",8743,0.603554226661438,14134,0.870974274552829,"Not Calf",7,"ID1140"
2603,"1991-10-09",1991,"FEMALE",9108,0.696777726802278,10144,-0.156708388900885,"Not Calf",7,"ID1273"
2604,"1991-10-09",1991,"FEMALE",373,-1.53420110533536,1086,-2.48972833014493,"Calf",8,"ID1938"
2604,"1991-10-09",1991,"FEMALE",7647,0.323628319389217,8595,-0.555675919148956,"Not Calf",8,"ID1948"
2604,"1991-10-09",1991,"FEMALE",1803,-1.16896931026303,10948,0.050373531253698,"Not Calf",8,"ID1951"
2605,"1991-10-09",1991,"FEMALE",6916,0.136925912257836,12270,0.390873902453149,"Not Calf",15,"ID0411"
2605,"1991-10-09",1991,"FEMALE",6916,0.136925912257836,11842,0.280636263365884,"Not Calf",15,"ID0541"
2605,"1991-10-09",1991,"FEMALE",1438,-1.26219281040387,13760,0.774645122640125,"Calf",15,"ID0619"
2605,"1991-10-09",1991,"FEMALE",316,-1.54875929576832,6032,-1.21581393078602,"Calf",15,"ID0722"
2605,"1991-10-09",1991,"FEMALE",9473,0.790001226943119,12814,0.530989032507992,"Not Calf",15,"ID0771"
2605,"1991-10-09",1991,"FEMALE",9473,0.790001226943119,15659,1.26376025494554,"Not Calf",15,"ID1078"
2605,"1991-10-09",1991,"FEMALE",10,-1.6269137917768,12397,0.4235846037711,"Newborn",15,"ID1110"
2605,"1991-10-09",1991,"FEMALE",9108,0.696777726802278,13801,0.7852052703097,"Not Calf",15,"ID1359"
2605,"1991-10-09",1991,"MALE",1089,-1.35132980094949,10234,-0.133527576943282,"Calf",15,"ID1388"
2605,"1991-10-09",1991,"FEMALE",2533,-0.982522309981349,4485,-1.61426633187947,"Not Calf",15,"ID1922"
2606,"1991-10-10",1991,"MALE",1099,-1.34877573245249,13390,0.679346229036648,"Calf",1,"ID0324"
2606,"1991-10-10",1991,"FEMALE",11300,1.25662954134672,11362,0.15700526625867,"Not Calf",1,"ID0344"
2607,"1991-10-10",1991,"FEMALE",5764,-0.157302778597638,14428,0.946698260280998,"Not Calf",1,"ID1172"
2607,"1991-10-10",1991,"MALE",542,-1.4910373477359,1257,-2.44568478742549,"Calf",1,"ID1395"
2608,"1991-10-10",1991,"FEMALE",4307,-0.529430558611896,11304,0.142066520774882,"Not Calf",1,"ID0884"
2608,"1991-10-10",1991,"FEMALE",4361,-0.515638588728046,14225,0.894412651087739,"Not Calf",1,"ID1638"
2609,"1991-10-10",1991,"FEMALE",4726,-0.422415088587205,10494,-0.0665607868435417,"Not Calf",1,"ID0858"
2609,"1991-10-10",1991,"MALE",343,-1.54186331082639,6544,-1.08394086720499,"Calf",1,"ID0888"
2610,"1991-10-10",1991,"FEMALE",6917,0.137181319107537,12270,0.390873902453149,"Not Calf",9,"ID0411"
2610,"1991-10-10",1991,"FEMALE",6917,0.137181319107537,11842,0.280636263365884,"Not Calf",9,"ID0541"
2610,"1991-10-10",1991,"FEMALE",9474,0.79025663379282,15659,1.26376025494554,"Not Calf",9,"ID1078"
2610,"1991-10-10",1991,"FEMALE",11,-1.6266583849271,12397,0.4235846037711,"Newborn",9,"ID1110"
2610,"1991-10-10",1991,"FEMALE",9109,0.697033133651979,10144,-0.156708388900885,"Not Calf",9,"ID1273"
2610,"1991-10-10",1991,"FEMALE",708,-1.44863981068555,9347,-0.361987357014321,"Calf",9,"ID1277"
2610,"1991-10-10",1991,"FEMALE",9109,0.697033133651979,13801,0.7852052703097,"Not Calf",9,"ID1359"
2610,"1991-10-10",1991,"MALE",1090,-1.35107439409979,10234,-0.133527576943282,"Calf",9,"ID1388"
2610,"1991-10-10",1991,"FEMALE",2534,-0.982266903131648,3608,-1.84015046617745,"Not Calf",9,"ID1614"
2610,"1991-10-10",1991,"FEMALE",8378,0.510330726520598,12339,0.408645858287311,"Not Calf",9,"ID1616"
2612,"1991-10-10",1991,"MALE",8744,0.603809633511139,14480,0.960091618300946,"Not Calf",12,"ID0075"
2612,"1991-10-10",1991,"MALE",9109,0.697033133651979,14829,1.04998165578098,"Not Calf",12,"ID0136"
2612,"1991-10-10",1991,"MALE",9109,0.697033133651979,14597,0.990226673845829,"Not Calf",12,"ID0220"
2612,"1991-10-10",1991,"MALE",7283,0.230660226098078,12353,0.412251762369605,"Not Calf",12,"ID0338"
2612,"1991-10-10",1991,"MALE",6187,-0.0492656811741438,14259,0.903169846716166,"Not Calf",12,"ID0966"
2612,"1991-10-10",1991,"FEMALE",1439,-1.26193740355417,13538,0.717465786478039,"Calf",12,"ID0995"
2612,"1991-10-10",1991,"MALE",6917,0.137181319107537,12407,0.426160249544167,"Not Calf",12,"ID1526"
2612,"1991-10-10",1991,"MALE",9109,0.697033133651979,17165,1.65165250836942,"Not Calf",12,"ID1650"
2612,"1991-10-10",1991,"FEMALE",7283,0.230660226098078,15584,1.24444291164754,"Not Calf",12,"ID1744"
2613,"1991-10-10",1991,"FEMALE",2900,-0.888787996141107,9025,-0.444923150907077,"Not Calf",4,"ID0576"
2613,"1991-10-10",1991,"FEMALE",8744,0.603809633511139,12918,0.557775748547888,"Not Calf",4,"ID1776"
2613,"1991-10-10",1991,"MALE",374,-1.53394569848566,12729,0.509096043436922,"Calf",4,"ID1787"
2613,"1991-10-10",1991,"FEMALE",1804,-1.16871390341333,10948,0.050373531253698,"Not Calf",4,"ID1951"
2614,"1991-10-10",1991,"MALE",1013,-1.37074072152677,13327,0.663119660666326,"Calf",4,"ID1576"
2614,"1991-10-10",1991,"FEMALE",8744,0.603809633511139,9008,-0.449301748721291,"Not Calf",4,"ID1929"
2615,"1991-10-10",1991,"MALE",3995,-0.609117495718587,12081,0.342194197342184,"Not Calf",1,"ID1187"
2616,"1991-10-10",1991,"MALE",9109,0.697033133651979,13055,0.593062095638905,"Not Calf",3,"ID0725"
2618,"1991-10-10",1991,"FEMALE",7283,0.230660226098078,9567,-0.305323150006848,"Not Calf",3,"ID0403"
2618,"1991-10-10",1991,"MALE",1439,-1.26193740355417,2378,-2.15695489626468,"Calf",3,"ID0415"
2618,"1991-10-10",1991,"MALE",7283,0.230660226098078,12747,0.513732205828443,"Not Calf",3,"ID1023"
2618,"1991-10-10",1991,"MALE",5091,-0.329191588446365,11581,0.213411908688836,"Not Calf",3,"ID1331"
2619,"1991-10-11",1991,"FEMALE",11301,1.25688494819642,11362,0.15700526625867,"Not Calf",0,"ID0344"
2620,"1991-10-11",1991,"MALE",1100,-1.34852032560278,13390,0.679346229036648,"Calf",6,"ID0324"
2620,"1991-10-11",1991,"MALE",344,-1.54160790397669,6544,-1.08394086720499,"Calf",6,"ID0888"
2620,"1991-10-11",1991,"FEMALE",9475,0.790512040642521,15659,1.26376025494554,"Not Calf",6,"ID1078"
2620,"1991-10-11",1991,"FEMALE",12,-1.6264029780774,12397,0.4235846037711,"Newborn",6,"ID1110"
2620,"1991-10-11",1991,"MALE",1014,-1.37048531467706,13327,0.663119660666326,"Calf",6,"ID1576"
2620,"1991-10-11",1991,"FEMALE",2535,-0.982011496281947,4485,-1.61426633187947,"Not Calf",6,"ID1922"
